# Link Utilization Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,txUtilization%,rxUtilization%,linkBandwidthMbps
10000,1,22,2,0.00,69.70,40000
10000,1,22,3,0.00,69.70,40000
10000,1,22,4,0.00,69.70,40000
10000,1,22,5,0.00,69.70,40000
10000,1,22,6,69.70,0.00,40000
10000,1,24,1,4.22,0.00,40000
10000,1,24,17,0.00,4.22,40000
10000,1,25,1,0.00,35.90,40000
10000,1,25,3,35.90,0.00,40000
20000,1,22,2,0.00,99.26,40000
20000,1,22,3,0.00,99.26,40000
20000,1,22,4,0.00,99.26,40000
20000,1,22,5,0.00,99.26,40000
20000,1,22,6,99.26,0.00,40000
20000,1,24,1,101.38,2.40,40000
20000,1,24,17,1.20,101.38,40000
20000,1,24,18,1.20,0.00,40000
20000,1,25,1,0.36,101.38,40000
20000,1,25,3,101.38,0.36,40000
20000,1,26,1,0.36,0.00,40000
20000,1,26,3,0.00,0.36,40000
30000,1,22,2,1.20,99.26,40000
30000,1,22,3,1.20,99.26,40000
30000,1,22,4,1.20,99.26,40000
30000,1,22,5,1.08,99.26,40000
30000,1,22,6,99.26,2.40,40000
30000,1,22,7,0.00,2.28,40000
30000,1,24,1,99.26,5.76,40000
30000,1,24,17,2.88,99.26,40000
30000,1,24,18,2.88,0.00,40000
30000,1,25,1,2.88,99.26,40000
30000,1,25,3,99.26,2.88,40000
30000,1,26,1,2.76,0.00,40000
30000,1,26,3,0.00,2.76,40000
40000,1,22,2,1.44,101.38,40000
40000,1,22,3,1.44,101.38,40000
40000,1,22,4,1.32,101.38,40000
40000,1,22,5,1.44,101.38,40000
40000,1,22,6,101.38,2.76,40000
40000,1,22,7,0.00,2.88,40000
40000,1,24,1,99.26,5.64,40000
40000,1,24,17,2.88,99.26,40000
40000,1,24,18,2.76,0.00,40000
40000,1,25,1,2.88,101.38,40000
40000,1,25,3,101.38,2.88,40000
40000,1,26,1,2.88,0.00,40000
40000,1,26,3,0.00,2.88,40000
50000,1,22,2,1.44,99.26,40000
50000,1,22,3,1.44,99.26,40000
50000,1,22,4,1.44,99.26,40000
50000,1,22,5,1.44,99.26,40000
50000,1,22,6,99.26,2.88,40000
50000,1,22,7,0.00,2.88,40000
50000,1,24,1,101.38,5.64,40000
50000,1,24,17,2.76,101.38,40000
50000,1,24,18,2.88,0.00,40000
50000,1,25,1,2.76,99.26,40000
50000,1,25,3,99.26,2.76,40000
50000,1,26,1,2.88,0.00,40000
50000,1,26,3,0.00,2.88,40000
60000,1,22,2,1.44,101.38,40000
60000,1,22,3,1.32,101.38,40000
60000,1,22,4,1.44,101.38,40000
60000,1,22,5,1.44,101.38,40000
60000,1,22,6,101.38,2.88,40000
60000,1,22,7,0.00,2.76,40000
60000,1,24,1,99.26,5.76,40000
60000,1,24,17,2.88,99.26,40000
60000,1,24,18,2.88,0.00,40000
60000,1,25,1,2.88,99.26,40000
60000,1,25,3,99.26,2.88,40000
60000,1,26,1,2.76,0.00,40000
60000,1,26,3,0.00,2.76,40000
70000,1,22,2,1.44,99.26,40000
70000,1,22,3,1.44,99.26,40000
70000,1,22,4,1.44,99.26,40000
70000,1,22,5,1.44,99.26,40000
70000,1,22,6,99.26,2.88,40000
70000,1,22,7,0.00,2.88,40000
70000,1,24,1,101.38,5.64,40000
70000,1,24,17,2.88,101.38,40000
70000,1,24,18,2.76,0.00,40000
70000,1,25,1,2.88,101.38,40000
70000,1,25,3,101.38,2.88,40000
70000,1,26,1,2.88,0.00,40000
70000,1,26,3,0.00,2.88,40000
80000,1,22,2,1.32,99.26,40000
80000,1,22,3,1.44,99.26,40000
80000,1,22,4,1.44,99.26,40000
80000,1,22,5,1.44,99.26,40000
80000,1,22,6,99.26,2.76,40000
80000,1,22,7,0.00,2.88,40000
80000,1,24,1,99.26,5.76,40000
80000,1,24,17,2.88,99.26,40000
80000,1,24,18,2.88,0.00,40000
80000,1,25,1,2.76,99.26,40000
80000,1,25,3,99.26,2.76,40000
80000,1,26,1,2.88,0.00,40000
80000,1,26,3,0.00,2.88,40000
90000,1,22,2,1.44,101.38,40000
90000,1,22,3,1.44,101.38,40000
90000,1,22,4,1.44,101.38,40000
90000,1,22,5,1.32,101.38,40000
90000,1,22,6,101.38,2.88,40000
90000,1,22,7,0.00,2.76,40000
90000,1,24,1,99.26,5.64,40000
90000,1,24,17,2.76,99.26,40000
90000,1,24,18,2.88,0.00,40000
90000,1,25,1,2.88,101.38,40000
90000,1,25,3,101.38,2.88,40000
90000,1,26,1,2.88,0.00,40000
90000,1,26,3,0.00,2.88,40000
100000,1,22,2,1.44,99.26,40000
100000,1,22,3,1.44,99.26,40000
100000,1,22,4,1.44,99.26,40000
100000,1,22,5,1.44,99.26,40000
100000,1,22,6,99.26,2.88,40000
100000,1,22,7,0.00,2.88,40000
100000,1,24,1,101.38,5.64,40000
100000,1,24,17,2.88,101.38,40000
100000,1,24,18,2.76,0.00,40000
100000,1,25,1,2.88,99.26,40000
100000,1,25,3,99.26,2.88,40000
100000,1,26,1,2.76,0.00,40000
100000,1,26,3,0.00,2.76,40000
110000,1,22,2,1.44,101.38,40000
110000,1,22,3,1.44,101.38,40000
110000,1,22,4,1.32,101.38,40000
110000,1,22,5,1.44,101.38,40000
110000,1,22,6,101.38,2.76,40000
110000,1,22,7,0.00,2.88,40000
110000,1,24,1,99.26,5.76,40000
110000,1,24,17,2.88,99.26,40000
110000,1,24,18,2.88,0.00,40000
110000,1,25,1,2.76,99.26,40000
110000,1,25,3,99.26,2.76,40000
110000,1,26,1,2.88,0.00,40000
110000,1,26,3,0.00,2.88,40000
120000,1,22,2,1.44,99.26,40000
120000,1,22,3,1.44,99.26,40000
120000,1,22,4,1.44,99.26,40000
120000,1,22,5,1.44,99.26,40000
120000,1,22,6,99.26,2.88,40000
120000,1,22,7,0.00,2.88,40000
120000,1,24,1,101.38,5.64,40000
120000,1,24,17,2.76,101.38,40000
120000,1,24,18,2.88,0.00,40000
120000,1,25,1,2.88,101.38,40000
120000,1,25,3,101.38,2.88,40000
120000,1,26,1,2.88,0.00,40000
120000,1,26,3,0.00,2.88,40000
130000,1,22,2,2.47,78.14,40000
130000,1,22,3,2.70,88.70,40000
130000,1,22,4,3.25,99.26,40000
130000,1,22,5,3.42,99.26,40000
130000,1,22,6,99.26,2.88,40000
130000,1,22,7,0.00,2.76,40000
130000,1,24,1,99.26,5.64,40000
130000,1,24,17,2.88,99.26,40000
130000,1,24,18,2.76,0.00,40000
130000,1,25,1,2.88,99.26,40000
130000,1,25,3,99.26,2.88,40000
130000,1,26,1,2.76,0.00,40000
130000,1,26,3,0.00,2.76,40000
140000,1,22,2,1.32,0.00,40000
140000,1,22,3,1.44,0.00,40000
140000,1,22,4,1.44,0.00,40000
140000,1,22,5,1.87,10.56,40000
140000,1,22,6,101.38,2.76,40000
140000,1,22,7,0.00,2.88,40000
140000,1,24,1,99.26,5.76,40000
140000,1,24,17,2.88,99.26,40000
140000,1,24,18,2.88,0.00,40000
140000,1,25,1,2.88,101.38,40000
140000,1,25,3,101.38,2.88,40000
140000,1,26,1,2.88,0.00,40000
140000,1,26,3,0.00,2.88,40000
150000,1,22,2,1.44,0.00,40000
150000,1,22,3,1.44,0.00,40000
150000,1,22,4,1.44,0.00,40000
150000,1,22,5,1.44,0.00,40000
150000,1,22,6,99.26,2.88,40000
150000,1,22,7,0.00,2.88,40000
150000,1,24,1,101.38,5.64,40000
150000,1,24,17,2.76,101.38,40000
150000,1,24,18,2.88,0.00,40000
150000,1,25,1,2.76,99.26,40000
150000,1,25,3,99.26,2.76,40000
150000,1,26,1,2.88,0.00,40000
150000,1,26,3,0.00,2.88,40000
160000,1,22,2,1.44,0.00,40000
160000,1,22,3,1.44,0.00,40000
160000,1,22,4,1.44,0.00,40000
160000,1,22,5,1.32,0.00,40000
160000,1,22,6,101.38,2.88,40000
160000,1,22,7,0.00,2.76,40000
160000,1,24,1,99.26,5.76,40000
160000,1,24,17,2.88,99.26,40000
160000,1,24,18,2.88,0.00,40000
160000,1,25,1,2.88,99.26,40000
160000,1,25,3,99.26,2.88,40000
160000,1,26,1,2.76,0.00,40000
160000,1,26,3,0.00,2.76,40000
170000,1,22,2,1.44,0.00,40000
170000,1,22,3,1.44,0.00,40000
170000,1,22,4,1.44,0.00,40000
170000,1,22,5,1.44,0.00,40000
170000,1,22,6,99.26,2.88,40000
170000,1,22,7,0.00,2.88,40000
170000,1,24,1,101.38,5.64,40000
170000,1,24,17,2.88,101.38,40000
170000,1,24,18,2.76,0.00,40000
170000,1,25,1,2.88,101.38,40000
170000,1,25,3,101.38,2.88,40000
170000,1,26,1,2.88,0.00,40000
170000,1,26,3,0.00,2.88,40000
180000,1,22,2,1.44,0.00,40000
180000,1,22,3,1.44,0.00,40000
180000,1,22,4,1.32,0.00,40000
180000,1,22,5,1.44,0.00,40000
180000,1,22,6,99.26,2.76,40000
180000,1,22,7,0.00,2.88,40000
180000,1,24,1,99.26,5.64,40000
180000,1,24,17,2.76,99.26,40000
180000,1,24,18,2.88,0.00,40000
180000,1,25,1,2.76,99.26,40000
180000,1,25,3,99.26,2.76,40000
180000,1,26,1,2.88,0.00,40000
180000,1,26,3,0.00,2.88,40000
190000,1,22,2,1.44,0.00,40000
190000,1,22,3,1.32,0.00,40000
190000,1,22,4,1.44,0.00,40000
190000,1,22,5,1.44,0.00,40000
190000,1,22,6,101.38,2.88,40000
190000,1,22,7,0.00,2.76,40000
190000,1,24,1,99.26,5.76,40000
190000,1,24,17,2.88,99.26,40000
190000,1,24,18,2.88,0.00,40000
190000,1,25,1,2.88,101.38,40000
190000,1,25,3,101.38,2.88,40000
190000,1,26,1,2.88,0.00,40000
190000,1,26,3,0.00,2.88,40000
200000,1,22,2,1.44,0.00,40000
200000,1,22,3,1.44,0.00,40000
200000,1,22,4,1.44,0.00,40000
200000,1,22,5,1.44,0.00,40000
200000,1,22,6,99.26,2.88,40000
200000,1,22,7,0.00,2.88,40000
200000,1,24,1,101.38,5.64,40000
200000,1,24,17,2.88,101.38,40000
200000,1,24,18,2.76,0.00,40000
200000,1,25,1,2.88,99.26,40000
200000,1,25,3,99.26,2.88,40000
200000,1,26,1,2.76,0.00,40000
200000,1,26,3,0.00,2.76,40000
210000,1,22,2,1.32,0.00,40000
210000,1,22,3,1.44,0.00,40000
210000,1,22,4,1.44,0.00,40000
210000,1,22,5,1.44,0.00,40000
210000,1,22,6,101.38,2.76,40000
210000,1,22,7,0.00,2.88,40000
210000,1,24,1,99.26,5.76,40000
210000,1,24,17,2.88,99.26,40000
210000,1,24,18,2.88,0.00,40000
210000,1,25,1,2.76,99.26,40000
210000,1,25,3,99.26,2.76,40000
210000,1,26,1,2.88,0.00,40000
210000,1,26,3,0.00,2.88,40000
220000,1,22,2,1.44,2.11,40000
220000,1,22,3,1.44,2.11,40000
220000,1,22,4,1.44,2.11,40000
220000,1,22,5,1.32,2.11,40000
220000,1,22,6,99.26,2.88,40000
220000,1,22,7,0.00,2.76,40000
220000,1,24,1,99.26,5.64,40000
220000,1,24,17,2.76,99.26,40000
220000,1,24,18,2.88,0.00,40000
220000,1,25,1,2.88,101.38,40000
220000,1,25,3,101.38,2.88,40000
220000,1,26,1,2.88,0.00,40000
220000,1,26,3,0.00,2.88,40000
230000,1,22,2,1.44,0.00,40000
230000,1,22,3,1.44,0.00,40000
230000,1,22,4,1.44,0.00,40000
230000,1,22,5,1.44,0.00,40000
230000,1,22,6,99.26,2.88,40000
230000,1,22,7,0.00,2.88,40000
230000,1,24,1,101.38,5.64,40000
230000,1,24,17,2.88,101.38,40000
230000,1,24,18,2.76,0.00,40000
230000,1,25,1,2.88,99.26,40000
230000,1,25,3,99.26,2.88,40000
230000,1,26,1,2.76,0.00,40000
230000,1,26,3,0.00,2.76,40000
240000,1,22,2,1.44,0.00,40000
240000,1,22,3,1.44,0.00,40000
240000,1,22,4,1.32,0.00,40000
240000,1,22,5,1.44,0.00,40000
240000,1,22,6,101.38,2.76,40000
240000,1,22,7,0.00,2.88,40000
240000,1,24,1,99.26,5.76,40000
240000,1,24,17,2.88,99.26,40000
240000,1,24,18,2.88,0.00,40000
240000,1,25,1,2.88,101.38,40000
240000,1,25,3,101.38,2.88,40000
240000,1,26,1,2.88,0.00,40000
240000,1,26,3,0.00,2.88,40000
250000,1,22,2,1.44,0.00,40000
250000,1,22,3,1.44,0.00,40000
250000,1,22,4,1.44,0.00,40000
250000,1,22,5,1.44,0.00,40000
250000,1,22,6,99.26,2.88,40000
250000,1,22,7,0.00,2.88,40000
250000,1,24,1,101.38,5.64,40000
250000,1,24,17,2.76,101.38,40000
250000,1,24,18,2.88,0.00,40000
250000,1,25,1,2.76,99.26,40000
250000,1,25,3,99.26,2.76,40000
250000,1,26,1,2.88,0.00,40000
250000,1,26,3,0.00,2.88,40000
260000,1,22,2,1.44,0.00,40000
260000,1,22,3,1.32,0.00,40000
260000,1,22,4,1.44,0.00,40000
260000,1,22,5,1.44,0.00,40000
260000,1,22,6,101.38,2.88,40000
260000,1,22,7,0.00,2.76,40000
260000,1,24,1,99.26,5.76,40000
260000,1,24,17,2.88,99.26,40000
260000,1,24,18,2.88,0.00,40000
260000,1,25,1,2.88,99.26,40000
260000,1,25,3,99.26,2.88,40000
260000,1,26,1,2.76,0.00,40000
260000,1,26,3,0.00,2.76,40000
270000,1,22,2,1.32,0.00,40000
270000,1,22,3,1.44,0.00,40000
270000,1,22,4,1.44,0.00,40000
270000,1,22,5,1.44,0.00,40000
270000,1,22,6,99.26,2.76,40000
270000,1,22,7,0.00,2.88,40000
270000,1,24,1,99.26,5.64,40000
270000,1,24,17,2.88,99.26,40000
270000,1,24,18,2.76,0.00,40000
270000,1,25,1,2.88,101.38,40000
270000,1,25,3,101.38,2.88,40000
270000,1,26,1,2.88,0.00,40000
270000,1,26,3,0.00,2.88,40000
280000,1,22,2,1.44,0.00,40000
280000,1,22,3,1.44,0.00,40000
280000,1,22,4,1.44,0.00,40000
280000,1,22,5,1.44,0.00,40000
280000,1,22,6,99.26,2.88,40000
280000,1,22,7,0.00,2.88,40000
280000,1,24,1,101.38,5.64,40000
280000,1,24,17,2.76,101.38,40000
280000,1,24,18,2.88,0.00,40000
280000,1,25,1,2.76,99.26,40000
280000,1,25,3,99.26,2.76,40000
280000,1,26,1,2.88,0.00,40000
280000,1,26,3,0.00,2.88,40000
290000,1,22,2,1.44,0.00,40000
290000,1,22,3,1.44,0.00,40000
290000,1,22,4,1.44,0.00,40000
290000,1,22,5,1.32,0.00,40000
290000,1,22,6,101.38,2.88,40000
290000,1,22,7,0.00,2.76,40000
290000,1,24,1,99.26,5.76,40000
290000,1,24,17,2.88,99.26,40000
290000,1,24,18,2.88,0.00,40000
290000,1,25,1,2.88,99.26,40000
290000,1,25,3,99.26,2.88,40000
290000,1,26,1,2.76,0.00,40000
290000,1,26,3,0.00,2.76,40000
300000,1,22,2,1.44,2.11,40000
300000,1,22,3,1.44,2.11,40000
300000,1,22,4,1.44,2.11,40000
300000,1,22,5,1.44,2.11,40000
300000,1,22,6,99.26,2.88,40000
300000,1,22,7,0.00,2.88,40000
300000,1,24,1,101.38,5.64,40000
300000,1,24,17,2.88,101.38,40000
300000,1,24,18,2.76,0.00,40000
300000,1,25,1,2.88,101.38,40000
300000,1,25,3,101.38,2.88,40000
300000,1,26,1,2.88,0.00,40000
300000,1,26,3,0.00,2.88,40000
310000,1,22,2,1.44,0.00,40000
310000,1,22,3,1.44,0.00,40000
310000,1,22,4,1.32,0.00,40000
310000,1,22,5,1.44,0.00,40000
310000,1,22,6,99.26,2.76,40000
310000,1,22,7,0.00,2.88,40000
310000,1,24,1,99.26,5.76,40000
310000,1,24,17,2.88,99.26,40000
310000,1,24,18,2.88,0.00,40000
310000,1,25,1,2.76,99.26,40000
310000,1,25,3,99.26,2.76,40000
310000,1,26,1,2.88,0.00,40000
310000,1,26,3,0.00,2.88,40000
320000,1,22,2,1.44,0.00,40000
320000,1,22,3,1.32,0.00,40000
320000,1,22,4,1.44,0.00,40000
320000,1,22,5,1.44,0.00,40000
320000,1,22,6,101.38,2.88,40000
320000,1,22,7,0.00,2.76,40000
320000,1,24,1,99.26,5.64,40000
320000,1,24,17,2.76,99.26,40000
320000,1,24,18,2.88,0.00,40000
320000,1,25,1,2.88,101.38,40000
320000,1,25,3,101.38,2.88,40000
320000,1,26,1,2.88,0.00,40000
320000,1,26,3,0.00,2.88,40000
330000,1,22,2,1.44,0.00,40000
330000,1,22,3,1.44,0.00,40000
330000,1,22,4,1.44,0.00,40000
330000,1,22,5,1.44,0.00,40000
330000,1,22,6,99.26,2.88,40000
330000,1,22,7,0.00,2.88,40000
330000,1,24,1,101.38,5.64,40000
330000,1,24,17,2.88,101.38,40000
330000,1,24,18,2.76,0.00,40000
330000,1,25,1,2.88,99.26,40000
330000,1,25,3,99.26,2.88,40000
330000,1,26,1,2.76,0.00,40000
330000,1,26,3,0.00,2.76,40000
340000,1,22,2,1.32,0.00,40000
340000,1,22,3,1.44,0.00,40000
340000,1,22,4,1.44,0.00,40000
340000,1,22,5,1.44,0.00,40000
340000,1,22,6,101.38,2.76,40000
340000,1,22,7,0.00,2.88,40000
340000,1,24,1,99.26,5.76,40000
340000,1,24,17,2.88,99.26,40000
340000,1,24,18,2.88,0.00,40000
340000,1,25,1,2.76,99.26,40000
340000,1,25,3,99.26,2.76,40000
340000,1,26,1,2.88,0.00,40000
340000,1,26,3,0.00,2.88,40000
350000,1,22,2,1.44,0.00,40000
350000,1,22,3,1.44,0.00,40000
350000,1,22,4,1.44,0.00,40000
350000,1,22,5,1.44,0.00,40000
350000,1,22,6,99.26,2.88,40000
350000,1,22,7,0.00,2.88,40000
350000,1,24,1,101.38,5.64,40000
350000,1,24,17,2.76,101.38,40000
350000,1,24,18,2.88,0.00,40000
350000,1,25,1,2.88,101.38,40000
350000,1,25,3,101.38,2.88,40000
350000,1,26,1,2.88,0.00,40000
350000,1,26,3,0.00,2.88,40000
360000,1,22,2,1.44,0.00,40000
360000,1,22,3,1.44,0.00,40000
360000,1,22,4,1.44,0.00,40000
360000,1,22,5,1.32,0.00,40000
360000,1,22,6,99.26,2.88,40000
360000,1,22,7,0.00,2.76,40000
360000,1,24,1,99.26,5.76,40000
360000,1,24,17,2.88,99.26,40000
360000,1,24,18,2.88,0.00,40000
360000,1,25,1,2.88,99.26,40000
360000,1,25,3,99.26,2.88,40000
360000,1,26,1,2.76,0.00,40000
360000,1,26,3,0.00,2.76,40000
370000,1,22,2,1.44,0.00,40000
370000,1,22,3,1.44,0.00,40000
370000,1,22,4,1.32,0.00,40000
370000,1,22,5,1.44,0.00,40000
370000,1,22,6,101.38,2.76,40000
370000,1,22,7,0.00,2.88,40000
370000,1,24,1,99.26,5.64,40000
370000,1,24,17,2.88,99.26,40000
370000,1,24,18,2.76,0.00,40000
370000,1,25,1,2.88,101.38,40000
370000,1,25,3,101.38,2.88,40000
370000,1,26,1,2.88,0.00,40000
370000,1,26,3,0.00,2.88,40000
380000,1,22,2,1.44,0.00,40000
380000,1,22,3,1.44,0.00,40000
380000,1,22,4,1.44,0.00,40000
380000,1,22,5,1.44,0.00,40000
380000,1,22,6,99.26,2.88,40000
380000,1,22,7,0.00,2.88,40000
380000,1,24,1,101.38,5.64,40000
380000,1,24,17,2.76,101.38,40000
380000,1,24,18,2.88,0.00,40000
380000,1,25,1,2.76,99.26,40000
380000,1,25,3,99.26,2.76,40000
380000,1,26,1,2.88,0.00,40000
380000,1,26,3,0.00,2.88,40000
390000,1,22,2,1.44,2.11,40000
390000,1,22,3,1.32,2.11,40000
390000,1,22,4,1.44,2.11,40000
390000,1,22,5,1.44,2.11,40000
390000,1,22,6,101.38,2.88,40000
390000,1,22,7,0.00,2.76,40000
390000,1,24,1,99.26,5.76,40000
390000,1,24,17,2.88,99.26,40000
390000,1,24,18,2.88,0.00,40000
390000,1,25,1,2.88,99.26,40000
390000,1,25,3,99.26,2.88,40000
390000,1,26,1,2.76,0.00,40000
390000,1,26,3,0.00,2.76,40000
400000,1,22,2,1.44,0.00,40000
400000,1,22,3,1.44,0.00,40000
400000,1,22,4,1.44,0.00,40000
400000,1,22,5,1.44,0.00,40000
400000,1,22,6,99.26,2.88,40000
400000,1,22,7,0.00,2.88,40000
400000,1,24,1,101.38,5.64,40000
400000,1,24,17,2.88,101.38,40000
400000,1,24,18,2.76,0.00,40000
400000,1,25,1,2.88,101.38,40000
400000,1,25,3,101.38,2.88,40000
400000,1,26,1,2.88,0.00,40000
400000,1,26,3,0.00,2.88,40000
410000,1,22,2,1.32,0.00,40000
410000,1,22,3,1.44,0.00,40000
410000,1,22,4,1.44,0.00,40000
410000,1,22,5,1.44,0.00,40000
410000,1,22,6,99.26,2.76,40000
410000,1,22,7,0.00,2.88,40000
410000,1,24,1,99.26,5.64,40000
410000,1,24,17,2.76,99.26,40000
410000,1,24,18,2.88,0.00,40000
410000,1,25,1,2.76,99.26,40000
410000,1,25,3,99.26,2.76,40000
410000,1,26,1,2.88,0.00,40000
410000,1,26,3,0.00,2.88,40000
420000,1,22,2,1.44,0.00,40000
420000,1,22,3,1.44,0.00,40000
420000,1,22,4,1.44,0.00,40000
420000,1,22,5,1.32,0.00,40000
420000,1,22,6,101.38,2.88,40000
420000,1,22,7,0.00,2.76,40000
420000,1,24,1,99.26,5.76,40000
420000,1,24,17,2.88,99.26,40000
420000,1,24,18,2.88,0.00,40000
420000,1,25,1,2.88,101.38,40000
420000,1,25,3,101.38,2.88,40000
420000,1,26,1,2.88,0.00,40000
420000,1,26,3,0.00,2.88,40000
430000,1,22,2,1.44,0.00,40000
430000,1,22,3,1.44,0.00,40000
430000,1,22,4,1.44,0.00,40000
430000,1,22,5,1.44,0.00,40000
430000,1,22,6,99.26,2.88,40000
430000,1,22,7,0.00,2.88,40000
430000,1,24,1,101.38,5.64,40000
430000,1,24,17,2.88,101.38,40000
430000,1,24,18,2.76,0.00,40000
430000,1,25,1,2.88,99.26,40000
430000,1,25,3,99.26,2.88,40000
430000,1,26,1,2.76,0.00,40000
430000,1,26,3,0.00,2.76,40000
440000,1,22,2,1.44,0.00,40000
440000,1,22,3,1.44,0.00,40000
440000,1,22,4,1.32,0.00,40000
440000,1,22,5,1.44,0.00,40000
440000,1,22,6,101.38,2.76,40000
440000,1,22,7,0.00,2.88,40000
440000,1,24,1,99.26,5.76,40000
440000,1,24,17,2.88,99.26,40000
440000,1,24,18,2.88,0.00,40000
440000,1,25,1,2.76,99.26,40000
440000,1,25,3,99.26,2.76,40000
440000,1,26,1,2.88,0.00,40000
440000,1,26,3,0.00,2.88,40000
450000,1,22,2,1.44,0.00,40000
450000,1,22,3,1.44,0.00,40000
450000,1,22,4,1.44,0.00,40000
450000,1,22,5,1.44,0.00,40000
450000,1,22,6,99.26,2.88,40000
450000,1,22,7,0.00,2.88,40000
450000,1,24,1,101.38,5.64,40000
450000,1,24,17,2.76,101.38,40000
450000,1,24,18,2.88,0.00,40000
450000,1,25,1,2.88,101.38,40000
450000,1,25,3,101.38,2.88,40000
450000,1,26,1,2.88,0.00,40000
450000,1,26,3,0.00,2.88,40000
460000,1,22,2,1.44,0.00,40000
460000,1,22,3,1.32,0.00,40000
460000,1,22,4,1.44,0.00,40000
460000,1,22,5,1.44,0.00,40000
460000,1,22,6,99.26,2.88,40000
460000,1,22,7,0.00,2.76,40000
460000,1,24,1,99.26,5.64,40000
460000,1,24,17,2.88,99.26,40000
460000,1,24,18,2.76,0.00,40000
460000,1,25,1,2.88,99.26,40000
460000,1,25,3,99.26,2.88,40000
460000,1,26,1,2.76,0.00,40000
460000,1,26,3,0.00,2.76,40000
470000,1,22,2,1.32,2.11,40000
470000,1,22,3,1.44,2.11,40000
470000,1,22,4,1.44,2.11,40000
470000,1,22,5,1.44,2.11,40000
470000,1,22,6,101.38,2.76,40000
470000,1,22,7,0.00,2.88,40000
470000,1,24,1,99.26,5.76,40000
470000,1,24,17,2.88,99.26,40000
470000,1,24,18,2.88,0.00,40000
470000,1,25,1,2.88,101.38,40000
470000,1,25,3,101.38,2.88,40000
470000,1,26,1,2.88,0.00,40000
470000,1,26,3,0.00,2.88,40000
480000,1,22,2,1.44,0.00,40000
480000,1,22,3,1.44,0.00,40000
480000,1,22,4,1.44,0.00,40000
480000,1,22,5,1.44,0.00,40000
480000,1,22,6,99.26,2.88,40000
480000,1,22,7,0.00,2.88,40000
480000,1,24,1,101.38,5.64,40000
480000,1,24,17,2.76,101.38,40000
480000,1,24,18,2.88,0.00,40000
480000,1,25,1,2.76,99.26,40000
480000,1,25,3,99.26,2.76,40000
480000,1,26,1,2.88,0.00,40000
480000,1,26,3,0.00,2.88,40000
490000,1,22,2,1.44,0.00,40000
490000,1,22,3,1.44,0.00,40000
490000,1,22,4,1.44,0.00,40000
490000,1,22,5,1.32,0.00,40000
490000,1,22,6,101.38,2.88,40000
490000,1,22,7,0.00,2.76,40000
490000,1,24,1,99.26,5.76,40000
490000,1,24,17,2.88,99.26,40000
490000,1,24,18,2.88,0.00,40000
490000,1,25,1,2.88,99.26,40000
490000,1,25,3,99.26,2.88,40000
490000,1,26,1,2.76,0.00,40000
490000,1,26,3,0.00,2.76,40000
500000,1,22,2,1.44,0.00,40000
500000,1,22,3,1.44,0.00,40000
500000,1,22,4,1.32,0.00,40000
500000,1,22,5,1.44,0.00,40000
500000,1,22,6,99.26,2.76,40000
500000,1,22,7,0.00,2.88,40000
500000,1,24,1,101.38,5.64,40000
500000,1,24,17,2.88,101.38,40000
500000,1,24,18,2.76,0.00,40000
500000,1,25,1,2.88,101.38,40000
500000,1,25,3,101.38,2.88,40000
500000,1,26,1,2.88,0.00,40000
500000,1,26,3,0.00,2.88,40000
510000,1,22,2,1.44,0.00,40000
510000,1,22,3,1.44,0.00,40000
510000,1,22,4,1.44,0.00,40000
510000,1,22,5,1.44,0.00,40000
510000,1,22,6,99.26,2.88,40000
510000,1,22,7,0.00,2.88,40000
510000,1,24,1,99.26,5.64,40000
510000,1,24,17,2.76,99.26,40000
510000,1,24,18,2.88,0.00,40000
510000,1,25,1,2.76,99.26,40000
510000,1,25,3,99.26,2.76,40000
510000,1,26,1,2.88,0.00,40000
510000,1,26,3,0.00,2.88,40000
520000,1,22,2,1.44,0.00,40000
520000,1,22,3,1.32,0.00,40000
520000,1,22,4,1.44,0.00,40000
520000,1,22,5,1.44,0.00,40000
520000,1,22,6,16.90,2.88,40000
520000,1,22,7,0.00,2.76,40000
520000,1,24,1,80.26,5.76,40000
520000,1,24,17,2.52,80.26,40000
520000,1,24,18,3.24,0.00,40000
520000,1,25,1,2.64,48.58,40000
520000,1,25,3,48.58,2.64,40000
520000,1,26,1,3.12,0.00,40000
520000,1,26,3,0.00,3.12,40000
530000,1,22,2,0.48,0.00,40000
530000,1,22,3,1.20,0.00,40000
530000,1,22,4,1.80,0.00,40000
530000,1,22,5,2.28,0.00,40000
530000,1,22,6,0.00,2.28,40000
530000,1,22,7,0.00,3.48,40000
530000,1,24,1,0.00,2.40,40000
530000,1,24,17,0.96,0.00,40000
530000,1,24,18,1.44,0.00,40000
530000,1,25,1,1.68,0.00,40000
530000,1,25,3,0.00,1.68,40000
530000,1,26,1,2.40,0.00,40000
530000,1,26,3,0.00,2.40,40000
540000,1,22,5,0.12,0.00,40000
540000,1,22,7,0.00,0.12,40000
560000,1,22,2,0.00,2.11,40000
560000,1,22,3,0.00,2.11,40000
560000,1,22,4,0.00,2.11,40000
560000,1,22,5,0.00,2.11,40000
560000,1,22,6,8.45,0.00,40000
560000,1,24,1,8.45,0.00,40000
560000,1,24,17,0.00,8.45,40000
560000,1,25,1,0.00,8.45,40000
560000,1,25,3,8.45,0.00,40000
570000,1,22,2,0.12,0.00,40000
